regime,nest_mu,method,toll,n_seeds,mean_n,W_exp,W_exp_lo,W_exp_hi,W_perc,W_perc_lo,W_perc_hi,TCS_exp,TCS_perc,R,suppression_rate,suppression_lo,suppression_hi,mean_vot_suppressed,mean_vot_travelled,spo_sec
elastic,0.5,mixed|d0600e0000h0400,0.5,37,2991.2162162162163,-1.762936401261089,-1.7748964945978758,-1.7520311834451392,-1.6006157869978603,-1.6104752579447688,-1.5898907694928874,-1.9005603632375374,-1.7382397489743089,0.11468663498037351,0.20327945813928977,0.19893971822509246,0.20745266885945987,11.726355083985274,20.854162510961864,8.57243313013385
elastic,0.5,mixed|d0600e0200h0200,0.0,36,2990.5,-1.756823939149195,-1.7670141230834595,-1.7469551950207762,-1.6686688621764183,-1.6807435632378576,-1.6579913883787776,-1.756823939149195,-1.6686688621764183,0.0,0.02957303783060058,0.027467022689649,0.031704697348963716,19.051368884727616,19.081022368465582,17.3453567598948
elastic,0.5,mixed|d0600e0200h0200,0.17,39,2990.846153846154,-1.6959593126757677,-1.7057918874615667,-1.6858274415493784,-1.5323847440250113,-1.543032938702784,-1.5219520686449266,-1.7823318965022172,-1.6187573278514606,0.07197715318870784,0.04938987972841972,0.046880098163525494,0.05171626117682511,12.073241647820364,19.40366357822791,16.272053544492344
elastic,0.5,mixed|d0600e0200h0200,0.28,38,2990.8947368421054,-1.7096050483556688,-1.718594415885363,-1.7009617633459788,-1.5445805646447819,-1.554072992911323,-1.5355793822411679,-1.826021394350791,-1.6609969106399045,0.09701362166260204,0.09199381392233258,0.0881921685045287,0.09571568642853377,11.146263449313455,19.800149778368166,13.463480841548357
elastic,0.5,mixed|d0600e0200h0200,0.5,35,2990.4,-1.7516798792019042,-1.7634602308144223,-1.73927565088838,-1.5666372721243784,-1.5821885363495547,-1.5508619402394657,-1.9007392302446042,-1.7156966231670783,0.12421612586891673,0.17452144576309953,0.169327133331108,0.17994834674873417,11.740745144398945,20.53636320187873,10.572099685159543
elastic,0.5,mixed|d0600e0400h0000,0.0,34,2991.6470588235293,-1.779614623361515,-1.7883150283217573,-1.7705082509142454,-1.6585469980820908,-1.6716690600528403,-1.6463198464703765,-1.779614623361515,-1.6585469980820908,0.0,0.02564707192747419,0.022779971127017434,0.028255465350244736,18.950820253407958,19.05614156200878,20.7845903764227
elastic,0.5,mixed|d0600e0400h0000,0.17,34,2991.794117647059,-1.6871661825936766,-1.6973581744549717,-1.6762352775074931,-1.4864771983421583,-1.4972779504715947,-1.4749895581752566,-1.7764258939044433,-1.5757369096529252,0.07438309275897252,0.0332286684038601,0.031146055155611026,0.035589873604084325,11.084570346843519,19.317769930587033,18.037342902055702
elastic,0.5,mixed|d0600e0400h0000,0.28,33,2990.4545454545455,-1.7085900210345049,-1.718349227451945,-1.697593053245644,-1.5023055939652403,-1.5109440191605745,-1.4934684910287153,-1.8316700235057244,-1.62538559643646,0.10256666872601632,0.06609609847758638,0.06338735947080235,0.06882477045369866,10.798340259256248,19.67032337138521,16.41847094968021
elastic,0.5,mixed|d0600e0400h0000,0.5,32,2991.53125,-1.7509610400141513,-1.7636813880785422,-1.7380571839040841,-1.5363895080250582,-1.5514021684505337,-1.5207578616163613,-1.9110329011599088,-1.696461369170816,0.13339321762146472,0.14603694328138372,0.1414764198302793,0.15104678620064751,11.35247372714214,20.375746355605166,12.204356081819455
elastic,0.5,mixed|d0800e0000h0200,0.0,37,2990.837837837838,-1.740275300399271,-1.7508670988089714,-1.73007371664443,-1.649054904531362,-1.6606076775318737,-1.6375429638683467,-1.740275300399271,-1.649054904531362,0.0,0.02814003877584671,0.025789784656834673,0.03043506230052107,19.306854894623726,19.01277163796191,19.677707141782946
elastic,0.5,mixed|d0800e0000h0200,0.17,36,2990.8611111111113,-1.7021294657453312,-1.7148668522407846,-1.6886752064288069,-1.5470831316965497,-1.5590364241108177,-1.5349219431367236,-1.7828607268446761,-1.6278143927958943,0.06727605091612057,0.05884710375615977,0.05634868096575798,0.061478307134448046,12.385622902807178,19.411459122142038,17.40817634057983
elastic,0.5,mixed|d0800e0000h0200,0.28,36,2991.027777777778,-1.7219588061447548,-1.7337486469654395,-1.7092331687035256,-1.5552088369571837,-1.567568599915608,-1.5414787956802813,-1.8312416914370848,-1.6644917222495137,0.09106907107694148,0.1054364856026725,0.1011244065013789,0.10972911067558912,11.773018678353122,19.851827789993315,14.403135387935638
elastic,0.5,mixed|d0800e0000h0200,0.5,39,2992.923076923077,-1.7589581024398455,-1.770993093008393,-1.7460803520580859,-1.5542734529265183,-1.5680271780817727,-1.5401353763485108,-1.9023286052745516,-1.6976439557612248,0.11947541902892223,0.18278565577232025,0.17848697550926254,0.18704224593419203,11.980739510124979,20.496747605244284,11.032502595761066
elastic,0.5,mixed|d0800e0200h0000,0.0,41,2992.731707317073,-1.7552573195797203,-1.7666350154480472,-1.744540441429866,-1.63409537256078,-1.6487555818847544,-1.6206402980206647,-1.7552573195797203,-1.63409537256078,0.0,0.02317048444794039,0.020876145063815722,0.02568827691170366,18.979157513310142,19.060354796699325,22.888909482948762
elastic,0.5,mixed|d0800e0200h0000,0.17,37,2990.837837837838,-1.7008212666708444,-1.7116862305447067,-1.69003353250684,-1.5048128099100924,-1.515601677586541,-1.4936595681672507,-1.7843800175919575,-1.588371560831206,0.06963229243426121,0.042327065939216424,0.039835978787196205,0.04487872026444515,11.663370375366357,19.364322153172342,19.638526839623168
elastic,0.5,mixed|d0800e0200h0000,0.28,38,2990.5526315789475,-1.716069002778503,-1.7263320591434752,-1.705373704101869,-1.5188348467330817,-1.53301189080214,-1.5065250321138994,-1.8320688238207414,-1.6348346677753198,0.09666651753519867,0.07906363141640373,0.07482245590984314,0.08305169824508223,11.576470930112498,19.70985145011665,16.590638186217813
elastic,0.5,mixed|d0800e0200h0000,0.5,35,2990.8285714285716,-1.7578039614510428,-1.7676045112895136,-1.748283802239954,-1.5266358772823843,-1.536817059363333,-1.516305600414515,-1.913979726142416,-1.6828116419737573,0.1301464705761444,0.1544069229503733,0.15024586055504743,0.15890350022117056,11.537508999829242,20.33100307833517,12.94175334632961
elastic,0.5,mixed|d0000e0100h0900,0.0,32,2992.40625,-1.7673714443245623,-1.779654939734578,-1.7563464640509894,-1.7578174548062793,-1.7692613420842989,-1.7466022005808135,-1.7673714443245623,-1.7578174548062793,0.0,0.050407427455683024,0.04747487894200742,0.05311913002650396,19.08359897391357,19.085944874077327,1.1509569064228617
elastic,0.5,mixed|d0000e0100h0900,0.17,27,2990.925925925926,-1.6843905126696155,-1.695434869394374,-1.6726437656573354,-1.67084623383254,-1.6811362049708125,-1.660506615463407,-1.781061447675536,-1.7675171688384606,0.08055911250493378,0.09076729062019932,0.08695859592103743,0.09455894786378716,12.373335271150765,19.69259480464934,1.3425219202434724
elastic,0.5,mixed|d0000e0100h0900,0.28,26,2991.153846153846,-1.6743159400064929,-1.6832810272727654,-1.6653537547778192,-1.6635890635924377,-1.672949200935979,-1.654510316502506,-1.8086338100457726,-1.7979069336317175,0.11193155836606618,0.1551751972953521,0.14995428193167662,0.16087726682493358,10.508744198950406,20.516414913817435,1.3083989326430476
elastic,0.5,mixed|d0000e0100h0900,0.5,30,2991.0,-1.7279161125784555,-1.7382569137656112,-1.7182602025121705,-1.7221437552358865,-1.7326657660474583,-1.7117800933575338,-1.878454394089656,-1.8726820367470867,0.1254485679260002,0.30076897358742893,0.29531845536609824,0.3064242728184554,10.66585034633336,22.653961427650263,1.0331196356697296
elastic,0.5,mixed|d0000e0300h0700,0.0,37,2991.2162162162163,-1.7769443752396474,-1.7877641922573753,-1.766768541963023,-1.7419925140760693,-1.753581180458917,-1.7302290504179136,-1.7769443752396474,-1.7419925140760693,0.0,0.051067294683704856,0.048177436453720336,0.05408322200953201,19.312856423750638,19.041781820283376,5.461320461240577
elastic,0.5,mixed|d0000e0300h0700,0.17,30,2991.266666666667,-1.700474530312742,-1.7133811298195716,-1.6878934739829379,-1.6533030543205245,-1.665340606825227,-1.6415580758012216,-1.7984035158308336,-1.751232039838616,0.08160748793174308,0.08432281823502906,0.08060757064039342,0.08817801565654944,12.27441069665881,19.74053837268402,4.971281972217465
elastic,0.5,mixed|d0000e0300h0700,0.28,35,2991.0285714285715,-1.684402669073568,-1.6947705909386386,-1.6733775381014648,-1.643003288414085,-1.6532671652787458,-1.6333329250036759,-1.8217190138297616,-1.7803196331702789,0.1144302872968281,0.13335102072195704,0.1282772633535953,0.13859714935486367,10.416870909763519,20.462002164550494,4.368132002985026
elastic,0.5,mixed|d0000e0300h0700,0.5,35,2990.885714285714,-1.7371930088471441,-1.7477224891482115,-1.7264964505045977,-1.7065916189839883,-1.716730644635372,-1.6961761088800502,-1.8861423670943505,-1.8555409772311944,0.12412446520600534,0.249510095436576,0.24517622297966893,0.25426530855983664,10.802361464526841,21.912743291666153,3.2077560630528055
elastic,0.5,mixed|d0000e0500h0500,0.0,25,2990.72,-1.7648064814358944,-1.7770587756122738,-1.7527238566155083,-1.6616255894033074,-1.6750986974717086,-1.648143751975708,-1.7648064814358944,-1.6616255894033074,0.0,0.04562291505681227,0.042253872953480646,0.049342489291093694,18.938997734635315,18.915575759633402,13.011745253639065
elastic,0.5,mixed|d0000e0500h0500,0.17,30,2990.366666666667,-1.738653878905905,-1.749736294668602,-1.7268784731953084,-1.6031159887596724,-1.6142596080502931,-1.5921079101201376,-1.8332320057998965,-1.6976941156536636,0.0788151057449929,0.08026278402166555,0.07595810819141997,0.08443833296032154,12.575290989580955,19.714736929813107,13.303142391710805
elastic,0.5,mixed|d0000e0500h0500,0.28,34,2990.794117647059,-1.7023831648231902,-1.7154894846629343,-1.6898896550363112,-1.589952987374932,-1.5990654782535874,-1.580699602782589,-1.8397610493491483,-1.72733087190089,0.11448157043829843,0.12300557940462956,0.11802699460997597,0.12796708754985095,10.961889467595189,20.225549503396053,11.033695896136978
elastic,0.5,mixed|d0000e0500h0500,0.5,33,2991.4848484848485,-1.7333695925623267,-1.745659322761098,-1.721626436870566,-1.6541167049967735,-1.6655154765658975,-1.6429439518306876,-1.8875110973712315,-1.8082582098056788,0.12845125400742083,0.22145979360375476,0.2155025644042732,0.2277729038908358,11.072287967034153,21.378030740194976,7.021647679973314
elastic,0.5,mixed|d0000e0700h0300,0.0,31,2977.2580645161293,-1.8081354479314924,-1.8197285170306512,-1.7960861709552582,-1.4896026862612533,-1.5071534152028048,-1.4728389829367616,-1.8081354479314924,-1.4896026862612533,0.0,0.04775660964105131,0.04538825985043161,0.050628894088518575,18.963472555416676,19.12571357058616,31.533247804186434
elastic,0.5,mixed|d0000e0700h0300,0.17,27,2985.3333333333335,-1.7990116174646305,-1.8178489849235677,-1.781411601452572,-1.465773354780325,-1.4800376112036142,-1.4501802327064228,-1.8884781275463622,-1.5552398648620571,0.0745554250681101,0.08310978860693334,0.07887519877454355,0.0877398365766368,13.921212464889622,19.572255196705,30.393309984681142
elastic,0.5,mixed|d0000e0700h0300,0.28,39,2990.923076923077,-1.7752206551421152,-1.787917982197161,-1.7640852779899596,-1.481846226794862,-1.4916391934052018,-1.4721557449501128,-1.910832277790034,-1.6174578494427807,0.11300968553993243,0.11227351495997806,0.10818446621311877,0.11594773409764793,11.637946963781078,20.012196546472804,25.931095022218035
elastic,0.5,mixed|d0000e0700h0300,0.5,35,2992.2571428571428,-1.7380311218903544,-1.749435722065865,-1.7275954758066168,-1.5819216562585843,-1.5932209237205073,-1.5713442698333802,-1.9081695356136605,-1.7520600699818911,0.14178201143608898,0.19791633413536713,0.19237919459068561,0.20386821717612597,11.003337741733185,21.062606237353283,12.465639489042058
elastic,0.5,mixed|d0000e0750h0250,0.0,34,2985.705882352941,-1.8000816982383623,-1.8102537845376625,-1.789770567431899,-1.440286254037063,-1.4516555100100954,-1.4300786413928464,-1.8000816982383623,-1.440286254037063,0.0,0.04745979032889445,0.04423645791203114,0.050289452448393494,19.100848747701498,18.996871802991627,34.11809514847135
elastic,0.5,mixed|d0000e0750h0250,0.17,34,2989.705882352941,-1.8021137515227472,-1.810770194060471,-1.7920636788191888,-1.4111157876219338,-1.4218095446754715,-1.3999705075997455,-1.8907831703498568,-1.4997852064490433,0.07389118235592468,0.0826816733121338,0.08016613155850252,0.08531793824463843,13.632924125581955,19.50169808319028,34.264715954710944
elastic,0.5,mixed|d0000e0750h0250,0.28,29,2993.2413793103447,-1.7756213277642605,-1.7894385732586595,-1.7618127832779191,-1.4468307888133745,-1.4604638859304908,-1.432362252050592,-1.9136790757779238,-1.5848885368270378,0.11504812334471932,0.10696377900952815,0.1031633980807408,0.1106711769254867,11.516193877127881,19.927993007123696,29.864845124950296
elastic,0.5,mixed|d0000e0750h0250,0.5,34,2992.705882352941,-1.7411138352596343,-1.754855354292035,-1.7272849561613088,-1.5449935671246517,-1.5580632294960546,-1.5314499141993574,-1.9115741531934958,-1.7154538850585133,0.14205026494488432,0.1968866955698036,0.19043346189037552,0.20297176183978222,10.917973662048615,20.9541517724155,15.859558076919097
elastic,0.5,mixed|d0000e0850h0150,0.0,30,2987.6666666666665,-1.8290250716091312,-1.8418601548240676,-1.8168148004259834,-1.3688041828156667,-1.3790801339916885,-1.3587853646224766,-1.8290250716091312,-1.3688041828156667,0.0,0.045827778559199776,0.042204635890054354,0.0494661515656933,18.623698120909147,19.127983716849315,40.170360006947774
elastic,0.5,mixed|d0000e0850h0150,0.17,28,2988.964285714286,-1.8266433273701186,-1.8411732722612002,-1.8116614468210896,-1.3609885510580513,-1.373659923647729,-1.3495370851759647,-1.915869130588103,-1.4502143542760357,0.07435483601498734,0.08340120111138974,0.0794305708024695,0.0872716048824919,13.74254851462869,19.52664398976504,40.011697454826255
elastic,0.5,mixed|d0000e0850h0150,0.28,33,2987.757575757576,-1.8029683169883601,-1.8177860859976425,-1.7881279244841757,-1.3850111513228762,-1.3980059405231255,-1.371767707026963,-1.9392882488533478,-1.521331083187864,0.11359994322082309,0.1027992878298137,0.09871465248351993,0.10712478914431038,11.451117401874544,19.940061452202794,35.147792843156196
elastic,0.5,mixed|d0000e0850h0150,0.5,32,2993.78125,-1.7703026258508425,-1.7830754077027438,-1.7574908020360376,-1.5172174167228514,-1.5297865539932594,-1.5036041653675392,-1.946257860891441,-1.69317265176345,0.14662936253383213,0.1882750941638313,0.18278751822999778,0.1939066063419387,10.442493471983365,21.198957717396212,19.722847319131116
elastic,0.5,mixed|d0000e0900h0100,0.0,33,2988.939393939394,-1.837459203253464,-1.8530628772668492,-1.8222690404625685,-1.3430328723956777,-1.355037731883529,-1.3326558131190334,-1.837459203253464,-1.3430328723956777,0.0,0.045962896657755006,0.04192587939900123,0.05070901178160114,19.45168200550127,19.049388102399746,42.12456763277146
elastic,0.5,mixed|d0000e0900h0100,0.17,29,2980.862068965517,-1.8357015431864097,-1.851833882191579,-1.8210973085102042,-1.3227532434380538,-1.337033389924937,-1.308249259404097,-1.9245424992848799,-1.411594199536524,0.07403413008205861,0.07740524094902419,0.0732598329649912,0.08167782559866012,13.73651035751609,19.519957952818768,42.16983299599991
elastic,0.5,mixed|d0000e0900h0100,0.28,35,2987.1714285714284,-1.8157349742600142,-1.8308057496779198,-1.8006547699190576,-1.3495909109751483,-1.3629514892607653,-1.335689865798034,-1.9517986130471192,-1.485654549762253,0.11338636565592072,0.1004054909709375,0.09654088875601333,0.10451118038792714,11.642831974440877,19.887166787643437,39.828928663859536
elastic,0.5,mixed|d0000e0900h0100,0.5,30,2999.6,-1.7512529577170397,-1.7689735289160224,-1.7361256896486652,-1.4812703538852074,-1.4983724440293327,-1.464211270302781,-1.9321905575356069,-1.6622079537037744,0.15078133318213904,0.17681163539871483,0.1707529641020149,0.1826073039794198,10.14842417783011,20.898080663867965,20.84555856651173
elastic,0.5,mixed|d0050e0750h0200,0.0,32,2983.0,-1.8051331339126595,-1.8180645436218426,-1.792952805440852,-1.4795693655531792,-1.4919944725615504,-1.467676302203785,-1.8051331339126595,-1.4795693655531792,0.0,0.03718660889513756,0.03473257271897555,0.03944955528410984,18.75379797618544,19.12826246327,32.372891783921204
elastic,0.5,mixed|d0050e0750h0200,0.17,29,2993.9310344827586,-1.7920346645312213,-1.8051670882301996,-1.7778961156513424,-1.4375239238861963,-1.447865449738418,-1.426439702109382,-1.880514060349973,-1.526003319704948,0.07373282984895967,0.06933855379185429,0.06601379973507097,0.07294990666076047,13.131286224059817,19.441514156395936,32.19533582040785
elastic,0.5,mixed|d0050e0750h0200,0.28,28,2993.3928571428573,-1.7622696730296548,-1.7794349136981165,-1.7454218396431889,-1.4627365847522313,-1.4760717121204416,-1.4496798589810218,-1.8989736844616902,-1.5994405961842662,0.11392000952669604,0.10025697835776078,0.09740741944502307,0.10308439130737228,10.941302192089188,19.928283615841984,27.704880086066932
elastic,0.5,mixed|d0050e0750h0200,0.5,31,2994.3225806451615,-1.7399637711479374,-1.7525399551349574,-1.7262199763643131,-1.5565905167168474,-1.5688853464868466,-1.544655848445885,-1.911453095341964,-1.7280798409108742,0.1429077701616891,0.1871575781430852,0.18111323086371633,0.19331389849327982,10.852974789725007,20.992001897921472,14.377346499794259
elastic,0.5,mixed|d0050e0800h0150,0.0,37,2991.7297297297296,-1.8224922231278706,-1.8326199732732054,-1.8124787180170279,-1.43246624395749,-1.4460201467003329,-1.4208349662833006,-1.8224922231278706,-1.43246624395749,0.0,0.037082392377277805,0.03528354464606769,0.03880566416508117,18.959908288943762,19.106638615749542,36.02238801315586
elastic,0.5,mixed|d0050e0800h0150,0.17,32,2986.125,-1.8041688646633844,-1.8196163732061186,-1.7902049253487262,-1.402043591454533,-1.4160306545137105,-1.3880948173029675,-1.8934322171684694,-1.491306943959618,0.07438612708757072,0.06648721244717976,0.063596216793639,0.06903977457401045,12.823356095247906,19.48611920682147,35.587107848051964
elastic,0.5,mixed|d0050e0800h0150,0.28,30,2992.1666666666665,-1.7836193822778277,-1.7964831347652976,-1.7700958423869528,-1.4315522836647403,-1.4432862820138916,-1.4185703247017691,-1.9201318852306024,-1.5680647866175146,0.1137604191273118,0.09702758097903148,0.09354356333970971,0.10084097450323042,10.97612802694491,19.95687254726354,31.57185561611329
elastic,0.5,mixed|d0050e0800h0150,0.5,32,2997.40625,-1.7392485963554316,-1.7501726278439869,-1.7285154202817368,-1.528631158698054,-1.541011761804218,-1.5178302126153507,-1.9115577718803674,-1.7009403342229896,0.14359097960411288,0.18046498480840728,0.17518700237292767,0.1851658912976677,10.588818382046929,20.904106322423186,16.40959918490586
elastic,0.5,mixed|d0100e0000h0900,0.0,30,2991.0666666666666,-1.7283827640858258,-1.7388893988884793,-1.7192866915480853,-1.7150061402856465,-1.725132503500448,-1.705742139407738,-1.7283827640858258,-1.7150061402856465,0.0,0.04502354038479731,0.042201475168203065,0.048496780173774304,19.052467541116645,19.117329814409246,2.5397654938946426
elastic,0.5,mixed|d0100e0000h0900,0.17,32,2991.0,-1.690230905729376,-1.7013876252735585,-1.6797841727035256,-1.6708398071874353,-1.680967058856311,-1.6606155769623356,-1.782200564706307,-1.762809466164366,0.07664138248077566,0.08663490471414242,0.08286186685055166,0.09046253343363424,12.642242835133654,19.680502483971615,2.015522676296485
elastic,0.5,mixed|d0100e0000h0900,0.28,36,2991.0,-1.687611121612345,-1.695279698357789,-1.6790965889122955,-1.6682497641428755,-1.6766421416091883,-1.6596539687504615,-1.8155692181241025,-1.7962078606546332,0.10663174709313127,0.15845685203759424,0.15415645083398347,0.16265509491437272,10.492674793117637,20.679183689012138,1.6938325159283882
elastic,0.5,mixed|d0100e0000h0900,0.5,33,2991.0,-1.7406902974843328,-1.7512911850863342,-1.7302163742175636,-1.720004166292744,-1.729744278985556,-1.7100477637552947,-1.8876767112711477,-1.8669905800795592,0.12248867815567914,0.2952696473258159,0.29106384810998653,0.2993229689067201,10.70392710001336,22.597975182851407,1.3160174450972715
elastic,0.5,mixed|d0100e0900h0000,0.0,32,2986.53125,-1.8229961225394007,-1.83484878968999,-1.8114236713046468,-1.3774044977266615,-1.3947643858700545,-1.3623228336507955,-1.8229961225394007,-1.3774044977266615,0.0,0.02002106851822276,0.017667777669693137,0.022850240863207933,18.704982875869874,19.112230926639604,38.96098467795529
elastic,0.5,mixed|d0100e0900h0000,0.17,28,2990.1428571428573,-1.8100741345908262,-1.825865625059905,-1.792188658231841,-1.3539576141645535,-1.3667759510146715,-1.3397552468741731,-1.9014027608782629,-1.4452862404519902,0.07610718857286379,0.05173799894442652,0.04879532240488151,0.05434407769875748,11.92470985353128,19.372365752660805,40.25671155513919
elastic,0.5,mixed|d0100e0900h0000,0.28,30,2995.5,-1.7947515075149296,-1.809551682607076,-1.780612445018209,-1.3810410398962896,-1.3941941605975894,-1.3694442315366775,-1.9311971420350802,-1.5174866744164401,0.11370469543345879,0.07556235794868474,0.07232955460229835,0.07881561153737067,9.999525027454558,19.802238439185068,35.38613008087025
elastic,0.5,mixed|d0100e0900h0000,0.5,35,2993.342857142857,-1.745742289105407,-1.758097046482861,-1.732621841278628,-1.486814139203845,-1.5009131844093266,-1.4711610212805284,-1.927395656201125,-1.6684675062995626,0.15137780591309802,0.1553003908046106,0.14914901376511816,0.16131357133477442,9.825796758141431,20.765195718326158,18.973039951958306
elastic,0.5,mixed|d0150e0400h0450,0.0,33,2992.060606060606,-1.7906418451052886,-1.8003771932985586,-1.7805471996382245,-1.7292446871436589,-1.7366377845663263,-1.722234235564096,-1.7906418451052886,-1.7292446871436589,0.0,0.0413096514875052,0.038966572736059156,0.04367204408187765,18.992011335110078,19.089809211860345,10.832865444166869
elastic,0.5,mixed|d0150e0400h0450,0.17,34,2991.1176470588234,-1.6929524254608694,-1.7020695842753784,-1.6834079160233724,-1.5951821061504219,-1.605248968350626,-1.5853946131158598,-1.7896608114458963,-1.6918904921354485,0.08059032165418901,0.062351366422076344,0.05933226570961844,0.0652264000884034,12.145273705369853,19.54533066750318,8.993053102609316
elastic,0.5,mixed|d0150e0400h0450,0.28,27,2991.0,-1.681884035610484,-1.6940077272679812,-1.6706939167134902,-1.592205001246447,-1.602277249600896,-1.5820559833478607,-1.8131435920576033,-1.723464557693566,0.1093829637059326,0.10571219832336515,0.10145219609445617,0.11067802171947942,10.377192816024852,20.134401789179165,8.255886823280298
elastic,0.5,mixed|d0150e0400h0450,0.5,28,2991.464285714286,-1.7440708092860107,-1.7557626397214463,-1.7313504777823596,-1.6515749386012628,-1.6620008239451454,-1.6419713646856193,-1.8899344848702992,-1.7974386141855516,0.12155306298690703,0.20614770687952927,0.2035203818888044,0.20883771329041512,11.092668425283236,21.14278035586162,6.439259071830898
elastic,0.5,mixed|d0150e0450h0400,0.0,27,2989.3703703703704,-1.778623090294136,-1.7922548713584552,-1.7645021964928365,-1.7097254874676875,-1.7232193263740847,-1.6972176490557513,-1.778623090294136,-1.7097254874676875,0.0,0.037252261156713116,0.0346192600692112,0.04014625527400024,19.163467211068816,19.06941920741244,11.803131287407178
elastic,0.5,mixed|d0150e0450h0400,0.17,35,2991.0,-1.68924966281186,-1.7023258772052774,-1.6773568075357461,-1.583596872640803,-1.5939016977782126,-1.5718416171687648,-1.786529304227154,-1.6808765140560966,0.08106636784607826,0.061909730055415974,0.05892655574512321,0.06456656169843668,12.150964534312692,19.47017979975516,10.314598797392726
elastic,0.5,mixed|d0150e0450h0400,0.28,30,2991.1666666666665,-1.6795159180296197,-1.6892299668685036,-1.669750063840003,-1.569605570625154,-1.5783003673906324,-1.5612655084646816,-1.8117443294282436,-1.7018339820237776,0.11019034283218618,0.10010532125651962,0.096538341431225,0.10385755572897949,10.56660500995259,19.937640138966696,9.737191987895278
elastic,0.5,mixed|d0150e0450h0400,0.5,28,2991.6428571428573,-1.7381765483891018,-1.7529382621035992,-1.722552857594226,-1.6318594917315832,-1.6431305959343387,-1.6192436362876899,-1.8902005781964342,-1.7838835215389153,0.1266866915061102,0.20269535690583854,0.1979949613092329,0.20708941587836208,11.21328286542349,21.077119100188177,7.796996774480568
elastic,0.5,mixed|d0200e0350h0450,0.0,33,2991.181818181818,-1.7832049139725743,-1.7928737601739009,-1.7738011733601102,-1.7286186791020766,-1.7397360270858744,-1.7179508017843443,-1.7832049139725743,-1.7286186791020766,0.0,0.04218142900656208,0.03945760224167581,0.04511962693145837,18.833261616406354,19.035528134048498,10.136468153421257
elastic,0.5,mixed|d0200e0350h0450,0.17,29,2990.7241379310344,-1.684832011681458,-1.6965906181705426,-1.6741376384729434,-1.59470204897868,-1.60436782225864,-1.5847119605576812,-1.7823925984475868,-1.6922626357448094,0.08130048897177433,0.06491421422849251,0.06114302544389581,0.06895497153643168,12.425135921393153,19.495271383304715,8.714479691266053
elastic,0.5,mixed|d0200e0350h0450,0.28,31,2991.1935483870966,-1.6802484502135444,-1.6908033365780868,-1.6682138370993413,-1.5864118725728946,-1.5961353652086858,-1.5761202807380337,-1.8073661620348982,-1.7135295843942482,0.10593142651779476,0.10782170633467773,0.10493624418188476,0.11081941140923934,10.670033342543547,19.95973624802644,8.307691705495886
elastic,0.5,mixed|d0200e0350h0450,0.5,30,2990.866666666667,-1.7451896412580616,-1.7559805990130286,-1.7346830719841477,-1.6469619934258082,-1.6569527781226019,-1.637033680952558,-1.8917153068022141,-1.7934876589699613,0.12210472128679405,0.20961581795770837,0.20563497695856342,0.21335058953503522,11.186062037105652,21.20119868806874,6.815261278456335
elastic,0.5,mixed|d0200e0450h0350,0.0,28,2991.5,-1.7754177349532543,-1.7888365823096855,-1.7625537715629993,-1.7062094904342406,-1.7208117083502061,-1.6909086344103357,-1.7754177349532543,-1.7062094904342406,0.0,0.03639153067944146,0.03376859176837376,0.0393072853032155,18.94055020506296,18.994877449387975,12.320485192523888
elastic,0.5,mixed|d0200e0450h0350,0.17,32,2991.3125,-1.685986587297205,-1.6954078117969715,-1.6765874286760338,-1.5692131697805913,-1.5774676462489912,-1.5610562525726557,-1.782532883053643,-1.6657594655370294,0.08045524646369845,0.05622595602768968,0.05400809737051919,0.05838448798993137,11.789833156184915,19.437785011478326,10.970149627297987
elastic,0.5,mixed|d0200e0450h0350,0.28,33,2990.878787878788,-1.688273451170594,-1.6977509319193458,-1.6774487524276456,-1.5702125469456496,-1.5789879178820987,-1.5617796709932235,-1.818419277256925,-1.70035837303198,0.10845485507194219,0.09580549297502666,0.09282896068914079,0.09866372284247327,10.730376661149718,19.95285219721935,9.940168596387709
elastic,0.5,mixed|d0200e0450h0350,0.5,31,2991.451612903226,-1.7429515540106315,-1.7535983713094767,-1.732746066450004,-1.6237279705647272,-1.6319733117072968,-1.6159293074595147,-1.8947322351694713,-1.7755086517235674,0.12648390096569984,0.191868881711937,0.18594139909258908,0.19681900924948983,11.223556201525165,20.96047963252924,8.193800461999697
elastic,0.5,mixed|d0250e0350h0400,0.0,39,2992.6923076923076,-1.7885388567996892,-1.8016317018366033,-1.7749249591520329,-1.7286067398465939,-1.7406372088429032,-1.717186662764098,-1.7885388567996892,-1.7286067398465939,0.0,0.03868411102523347,0.03628867431213805,0.040806343743190546,19.2026555033001,19.1100104766195,11.510865940047498
elastic,0.5,mixed|d0250e0350h0400,0.17,34,2991.470588235294,-1.6788597713806543,-1.6910241324088175,-1.666671189859318,-1.5722214892477813,-1.5833692520284945,-1.5605661562598576,-1.774736059690926,-1.668097777558053,0.07989690692522655,0.05621815891684094,0.05375648982243008,0.058799253412125635,12.31920585927656,19.403327681040054,9.555566904089927
elastic,0.5,mixed|d0250e0350h0400,0.28,33,2990.878787878788,-1.679957568672187,-1.6920923798923675,-1.6685529062261224,-1.5720970917947352,-1.581855161982736,-1.562111635340194,-1.8062703427880233,-1.6984098659105717,0.1052606450965304,0.09959557109544065,0.09635962981212153,0.10255419444022246,10.597426947325532,19.917225916469885,8.935919421859712
