kind,method,toll,pct,value,ci_lo,ci_hi,n,mode
selfishness_gap,mixed|d0250e0350h0400,0.5,108.14844384894747,1.0814844384894746,1.0731875322494522,1.0900429846757584,26,paired
selfishness_gap_vs_so,mixed|d0250e0350h0400,0.5,8.148804713343264,-0.13110045606320825,-0.14408501245163338,-0.1184914071130441,26,paired
toll_gap,mixed|d0250e0350h0400,0.17,-71.29948706169884,-0.12723726980007363,-0.15807147268699875,-0.09975239403391446,17,paired
toll_gap,mixed|d0250e0350h0400,0.28,-66.8828255707658,-0.11935553077366032,-0.15261799174995733,-0.0890974056126761,17,paired
toll_gap,mixed|d0250e0350h0400,0.5,-25.897103477857417,-0.046214592531376594,-0.059352700828708374,-0.03352055121118692,17,paired
toll_direct,mixed|d0250e0350h0400,0.17,-6.173214009087336,0.11041033126592889,0.09492648233543824,0.1287773528430503,32,paired
toll_direct,mixed|d0250e0350h0400,0.28,-5.617376874671494,0.10046896813637965,0.08363363069131445,0.11686643927542491,29,paired
toll_direct,mixed|d0250e0350h0400,0.5,-2.638682674104639,0.04719386493400258,0.0305866086822832,0.06348428128446533,28,paired
second_best_toll,mixed|d0250e0350h0400,0.17,-6.173214009087336,0.11041033126592889,0.0929420751562491,0.12679637782768627,32,paired
selfishness_gap,mixed|d0250e0400h0350,0.0,111.11784537525797,1.1111784537525797,1.0993041930401064,1.1231464598910863,23,paired
selfishness_gap_vs_so,mixed|d0250e0400h0350,0.0,11.110303648028621,-0.17888524129270883,-0.19891779044984384,-0.15995929511749898,23,paired
selfishness_gap,mixed|d0250e0400h0350,0.17,103.96868249159212,1.0396868249159212,1.0260449707169583,1.051787138289552,20,paired
selfishness_gap_vs_so,mixed|d0250e0400h0350,0.17,3.9857791608951,-0.06432208352220126,-0.0843308768667839,-0.04476182054151393,20,paired
selfishness_gap,mixed|d0250e0400h0350,0.28,103.76707009340866,1.0376707009340866,1.0272570030268935,1.0496035329076585,21,paired
selfishness_gap_vs_so,mixed|d0250e0400h0350,0.28,3.777554794653177,-0.06092843037084005,-0.07986759033440806,-0.04383222113894669,21,paired
selfishness_gap,mixed|d0250e0400h0350,0.5,108.13426274546691,1.0813426274546691,1.0714189996802672,1.0915563701778495,23,paired
selfishness_gap_vs_so,mixed|d0250e0400h0350,0.5,8.124973899099517,-0.13071705865394193,-0.1473520480485733,-0.1137897022471574,23,paired
toll_gap,mixed|d0250e0400h0350,0.17,-67.59560636464514,-0.12126645733197089,-0.15228011761989774,-0.08472880024676052,11,paired
toll_gap,mixed|d0250e0400h0350,0.28,-70.46062757368176,-0.1264063028172915,-0.15574454392975035,-0.09894668563510252,12,paired
toll_gap,mixed|d0250e0400h0350,0.5,-24.7667666747608,-0.04443155725261207,-0.06872153915178308,-0.019090322594824318,14,paired
toll_direct,mixed|d0250e0400h0350,0.17,-6.174709139713874,0.1104954376385807,0.09080019476477005,0.13018306288931475,18,paired
toll_direct,mixed|d0250e0400h0350,0.28,-6.40069764359662,0.11453946596004576,0.09705389846361454,0.13191137364267758,21,paired
toll_direct,mixed|d0250e0400h0350,0.5,-2.7946374959964837,0.05000959335480988,0.03433597416532942,0.06729019111024805,20,paired
second_best_toll,mixed|d0250e0400h0350,0.17,-6.174709139713874,0.1104954376385807,0.09150414372279947,0.1301632440246716,18,paired
selfishness_gap,mixed|d0300e0000h0700,0.0,107.49085593635999,1.0749085593635999,1.0675072962590582,1.0819541420764696,23,paired
selfishness_gap_vs_so,mixed|d0300e0000h0700,0.0,7.483395152689279,-0.12048896141691308,-0.13170752865863553,-0.10973846115015931,23,paired
selfishness_gap,mixed|d0300e0000h0700,0.17,105.19474776416374,1.0519474776416373,1.0428408525387376,1.0620568452472132,25,paired
selfishness_gap_vs_so,mixed|d0300e0000h0700,0.17,5.20605018483242,-0.08401468854445028,-0.1000902832020507,-0.06867607162806721,25,paired
selfishness_gap,mixed|d0300e0000h0700,0.28,105.98311825856351,1.059831182585635,1.0444831165860522,1.0720780145831648,16,paired
selfishness_gap_vs_so,mixed|d0300e0000h0700,0.28,5.98249553771398,-0.09649206500707641,-0.11568968398325563,-0.07339863054748594,16,paired
selfishness_gap,mixed|d0300e0000h0700,0.5,109.43636405610131,1.094363640561013,1.083925643719137,1.1054923878752674,29,paired
selfishness_gap_vs_so,mixed|d0300e0000h0700,0.5,9.420141843198865,-0.1515541156362792,-0.16769101529453231,-0.1361234265404869,29,paired
toll_gap,mixed|d0300e0000h0700,0.17,-41.29478551320443,-0.046599597573952586,-0.06800523647044741,-0.026772481246123737,14,paired
toll_gap,mixed|d0300e0000h0700,0.28,-25.202918545532846,-0.02844053667588117,-0.059396023982028104,0.00394925363648992,11,paired
toll_gap,mixed|d0300e0000h0700,0.5,37.18571487497504,0.041962667371634274,0.022193404506694117,0.062209650859866565,16,paired
toll_direct,mixed|d0300e0000h0700,0.17,-1.8743789881908404,0.03229424506809421,0.018253286230400505,0.04656820532219302,25,paired
toll_direct,mixed|d0300e0000h0700,0.28,-1.1867366945604994,0.02044664706918641,0.00027226724221294374,0.04046949740421637,21,paired
toll_direct,mixed|d0300e0000h0700,0.5,1.729386506270207,-0.029796125544947157,-0.04090549390538943,-0.01862504009345179,28,paired
second_best_toll,mixed|d0300e0000h0700,0.17,-1.8743789881908404,0.03229424506809421,0.01868457952272737,0.046160431233736345,25,paired
selfishness_gap,mixed|d0300e0700h0000,0.0,110.70189164719602,1.1070189164719602,1.0964964130302275,1.1166942496110883,23,paired
selfishness_gap_vs_so,mixed|d0300e0700h0000,0.0,10.711227936648527,-0.17245978640093776,-0.19004312111038876,-0.15605164571481478,23,paired
selfishness_gap,mixed|d0300e0700h0000,0.17,105.7361320777602,1.057361320777602,1.0474768376364507,1.0677755298480347,27,paired
selfishness_gap_vs_so,mixed|d0300e0700h0000,0.17,5.734032414652374,-0.09253521005700956,-0.11036449850040159,-0.07704062521300463,27,paired
selfishness_gap,mixed|d0300e0700h0000,0.28,105.1008101506887,1.051008101506887,1.0431141941248898,1.0588121890364053,19,paired
selfishness_gap_vs_so,mixed|d0300e0700h0000,0.28,5.119602711541347,-0.082574409715518,-0.09460698098764855,-0.07117698226412451,19,paired
selfishness_gap,mixed|d0300e0700h0000,0.5,108.28761836687902,1.0828761836687901,1.0704484218461672,1.0960336213250106,23,paired
selfishness_gap_vs_so,mixed|d0300e0700h0000,0.5,8.297644377800642,-0.1334950339893065,-0.15383834261437468,-0.11428257986419817,23,paired
toll_gap,mixed|d0300e0700h0000,0.17,-57.84880869760995,-0.09846345090598366,-0.1131438284303897,-0.08356862756824227,17,paired
toll_gap,mixed|d0300e0700h0000,0.28,-52.50008136811038,-0.08935947516863312,-0.1301394811949224,-0.048729078132601265,11,paired
toll_gap,mixed|d0300e0700h0000,0.5,-25.479538922396653,-0.04336827993998354,-0.07665586106013476,-0.005910311949812655,14,paired
toll_direct,mixed|d0300e0700h0000,0.17,-4.40192557062495,0.07836714812549324,0.05919342979384034,0.09747798864464005,24,paired
toll_direct,mixed|d0300e0700h0000,0.28,-4.4244024234944055,0.07876730183776182,0.057857689135846976,0.09840016178554638,19,paired
toll_direct,mixed|d0300e0700h0000,0.5,-2.5420408367152594,0.045255760824605425,0.027874295220699688,0.06074468670532662,21,paired
second_best_toll,mixed|d0300e0700h0000,0.28,-4.4244024234944055,0.07876730183776182,0.058176409131625334,0.09783119648383916,19,paired
selfishness_gap,mixed|d0340e0330h0330,0.0,110.03096997734067,1.1003096997734068,1.0924178981699995,1.1091665876287522,22,paired
selfishness_gap_vs_so,mixed|d0340e0330h0330,0.0,10.053137872812746,-0.16186398239854344,-0.17539075107478871,-0.14881296850091158,22,paired
selfishness_gap,mixed|d0340e0330h0330,0.17,104.02086507152947,1.0402086507152948,1.0306552377063642,1.0485843429438235,25,paired
selfishness_gap_vs_so,mixed|d0340e0330h0330,0.17,4.027781528430705,-0.06499991329743363,-0.07789847052670014,-0.0505049393151636,25,paired
selfishness_gap,mixed|d0340e0330h0330,0.28,105.62813969258846,1.0562813969258846,1.0444832272480444,1.0674651319794544,23,paired
selfishness_gap_vs_so,mixed|d0340e0330h0330,0.28,5.646555588868476,-0.09107366742063026,-0.10961234617720332,-0.07389194952500387,23,paired
selfishness_gap,mixed|d0340e0330h0330,0.5,109.02096397885921,1.090209639788592,1.0794892088218224,1.1008583595418073,24,paired
selfishness_gap_vs_so,mixed|d0340e0330h0330,0.5,9.001142056597452,-0.14481311925138793,-0.1612128986357658,-0.1277340895881805,24,paired
toll_gap,mixed|d0340e0330h0330,0.17,-58.74014733711857,-0.09807165959008764,-0.12044857162709295,-0.07611945256713316,19,paired
toll_gap,mixed|d0340e0330h0330,0.28,-40.40800836245871,-0.06746459824305336,-0.09860578310049867,-0.04059966598653349,17,paired
toll_gap,mixed|d0340e0330h0330,0.5,-6.970120755746664,-0.011637207958234634,-0.03537381395167423,0.012865563260632991,17,paired
toll_direct,mixed|d0340e0330h0330,0.17,-5.560074629389232,0.09880489827651352,0.08184591757920309,0.11441554646829738,28,paired
toll_direct,mixed|d0340e0330h0330,0.28,-3.940138105309235,0.07001793512495684,0.05362300754450822,0.08717939466179478,27,paired
toll_direct,mixed|d0340e0330h0330,0.5,-1.5617946890764078,0.027753757938307505,0.008608480985148713,0.04492530706869032,24,paired
second_best_toll,mixed|d0340e0330h0330,0.17,-5.560074629389232,0.09880489827651352,0.08228489407606097,0.114618291182384,28,paired
selfishness_gap,mixed|d0400e0000h0600,0.0,107.63349209810222,1.0763349209810222,1.0680088630701843,1.0854235077700707,27,paired
selfishness_gap_vs_so,mixed|d0400e0000h0600,0.0,7.6350730407134435,-0.12293110309526277,-0.1367719508963504,-0.10932891203447376,27,paired
selfishness_gap,mixed|d0400e0000h0600,0.17,105.35868493306964,1.0535868493306964,1.0442856470242996,1.061851709765103,28,paired
selfishness_gap_vs_so,mixed|d0400e0000h0600,0.17,5.362599059194434,-0.08654105775998873,-0.10085495388246159,-0.07224263619876467,28,paired
selfishness_gap,mixed|d0400e0000h0600,0.28,106.05890755777656,1.0605890755777656,1.052056487858956,1.069818421789479,26,paired
selfishness_gap_vs_so,mixed|d0400e0000h0600,0.28,6.067593212961512,-0.09786461102239256,-0.11194709335159986,-0.08386862996585727,26,paired
selfishness_gap,mixed|d0400e0000h0600,0.5,109.18134907653408,1.0918134907653407,1.082414681058735,1.1009281166796618,31,paired
selfishness_gap_vs_so,mixed|d0400e0000h0600,0.5,9.165074486683784,-0.14745051419505084,-0.16160967266250978,-0.1336374866772902,31,paired
toll_gap,mixed|d0400e0000h0600,0.17,-26.514274328547412,-0.03285672457688873,-0.054960274660826335,-0.01411790834876702,21,paired
toll_gap,mixed|d0400e0000h0600,0.28,-16.33563766625695,-0.020243267491962286,-0.03707044866798058,-0.001726140147689484,19,paired
toll_gap,mixed|d0400e0000h0600,0.5,21.214565549342712,0.02628927831989031,0.004655436671238088,0.04620073542754885,22,paired
toll_direct,mixed|d0400e0000h0600,0.17,-2.0207906052312965,0.035040611520381,0.02150830856957446,0.05029739896236611,32,paired
toll_direct,mixed|d0400e0000h0600,0.28,-0.9741237220519956,0.016891354714757625,0.006342760603855775,0.02719113753908994,35,paired
toll_direct,mixed|d0400e0000h0600,0.5,0.9125242295540011,-0.01582321639261425,-0.026816788023644435,-0.004335000699553659,30,paired
second_best_toll,mixed|d0400e0000h0600,0.17,-2.0207906052312965,0.035040611520381,0.022202989534009916,0.04996155181227555,32,paired
selfishness_gap,mixed|d0400e0200h0400,0.0,109.52482060512799,1.0952482060512798,1.0853007704215991,1.1065961653624794,28,paired
selfishness_gap_vs_so,mixed|d0400e0200h0400,0.0,9.524351832921898,-0.15335008202869402,-0.1693808902293391,-0.1365540963723277,28,paired
selfishness_gap,mixed|d0400e0200h0400,0.17,104.58744194367158,1.0458744194367158,1.0376858917818248,1.0551527539859924,29,paired
selfishness_gap_vs_so,mixed|d0400e0200h0400,0.17,4.593311606096538,-0.07412637801650994,-0.08611729021133924,-0.061176746870861054,29,paired
selfishness_gap,mixed|d0400e0200h0400,0.28,105.68031366832629,1.0568031366832629,1.047953501171894,1.0664041422903687,24,paired
selfishness_gap_vs_so,mixed|d0400e0200h0400,0.28,5.692182682553629,-0.09180958982327932,-0.10557926710612849,-0.07762023095583798,24,paired
selfishness_gap,mixed|d0400e0200h0400,0.5,108.93164645357687,1.0893164645357687,1.0794675272882257,1.0984740640364037,29,paired
selfishness_gap_vs_so,mixed|d0400e0200h0400,0.5,8.934109098186838,-0.14373467256772798,-0.1584877770269187,-0.12954019730530925,29,paired
toll_gap,mixed|d0400e0200h0400,0.17,-48.07190949531043,-0.07242052535576024,-0.09238740977112402,-0.054405808315694734,20,paired
toll_gap,mixed|d0400e0200h0400,0.28,-49.72716387657477,-0.07491417275082121,-0.09751176819159121,-0.051212816351222025,16,paired
toll_gap,mixed|d0400e0200h0400,0.5,-3.0142929092659965,-0.004541044413608782,-0.02306825354222906,0.0156437661473081,21,paired
toll_direct,mixed|d0400e0200h0400,0.17,-4.342154975098639,0.07645382425462163,0.062371631656830566,0.09178513559338142,32,paired
toll_direct,mixed|d0400e0200h0400,0.28,-3.4274738060713434,0.06034871659566799,0.04545006583577463,0.07400144524413405,28,paired
toll_direct,mixed|d0400e0200h0400,0.5,-0.7768537855200179,0.013678333253947428,0.0013319242241183254,0.02660676406975206,30,paired
second_best_toll,mixed|d0400e0200h0400,0.17,-4.342154975098639,0.07645382425462163,0.06190270575374899,0.0919018335170396,32,paired
selfishness_gap,mixed|d0400e0400h0200,0.0,111.14118800119033,1.1114118800119033,1.1032511157673512,1.1191290002414265,24,paired
selfishness_gap_vs_so,mixed|d0400e0400h0200,0.0,11.139384361443055,-0.17935346525857931,-0.19093571298424059,-0.1661985928366707,24,paired
selfishness_gap,mixed|d0400e0400h0200,0.17,104.31287251112542,1.0431287251112542,1.036655721690287,1.0498051977497007,27,paired
selfishness_gap_vs_so,mixed|d0400e0400h0200,0.17,4.320922698629044,-0.06973059457006564,-0.08139290944652396,-0.05832197738678102,27,paired
selfishness_gap,mixed|d0400e0400h0200,0.28,104.87997993913712,1.0487997993913711,1.0408916608479424,1.0565186052723257,27,paired
selfishness_gap_vs_so,mixed|d0400e0400h0200,0.28,4.88469017138383,-0.07878548986543848,-0.09072591131072699,-0.06699812093023083,27,paired
selfishness_gap,mixed|d0400e0400h0200,0.5,109.09313888175696,1.0909313888175696,1.0827611969477366,1.0991881243390134,27,paired
selfishness_gap_vs_so,mixed|d0400e0400h0200,0.5,9.083195936021491,-0.14613322709452134,-0.15874872149014338,-0.13166364508108955,27,paired
toll_gap,mixed|d0400e0400h0200,0.17,-57.044584286613464,-0.10175131178110691,-0.12047326699407696,-0.08117292056927884,18,paired
toll_gap,mixed|d0400e0400h0200,0.28,-61.11089484578984,-0.10900445313851809,-0.12962628486130234,-0.08544386322585568,18,paired
toll_gap,mixed|d0400e0400h0200,0.5,-18.20387017077083,-0.032470526212662096,-0.052607610975110304,-0.010149892681977534,16,paired
toll_direct,mixed|d0400e0400h0200,0.17,-5.814329553145662,0.10398671026984466,0.09153597575576843,0.11673894176900791,28,paired
toll_direct,mixed|d0400e0400h0200,0.28,-5.419928097045539,0.09693301481439878,0.0824679080522559,0.11208965668148696,29,paired
toll_direct,mixed|d0400e0400h0200,0.5,-1.9170086201538208,0.03428485058279532,0.021723501968560377,0.04723469106338321,27,paired
second_best_toll,mixed|d0400e0400h0200,0.17,-5.814329553145662,0.10398671026984466,0.09106973654766276,0.11639075814834823,28,paired
selfishness_gap,mixed|d0400e0600h0000,0.0,111.15726980295739,1.111572698029574,1.101191493203789,1.1232780662543331,26,paired
selfishness_gap_vs_so,mixed|d0400e0600h0000,0.0,11.152007554303227,-0.17955670928972484,-0.19553899793284096,-0.16128554527906264,26,paired
selfishness_gap,mixed|d0400e0600h0000,0.17,104.68891778164607,1.0468891778164606,1.0379851983911685,1.0556888634954513,28,paired
selfishness_gap_vs_so,mixed|d0400e0600h0000,0.17,4.686416578342527,-0.07562889623425129,-0.08934526605400564,-0.062254371359927424,28,paired
selfishness_gap,mixed|d0400e0600h0000,0.28,105.4291606309495,1.054291606309495,1.046001164289891,1.0628858690366798,24,paired
selfishness_gap_vs_so,mixed|d0400e0600h0000,0.28,5.4190633201721985,-0.08740442961823376,-0.10121094136569621,-0.0744091024101557,24,paired
selfishness_gap,mixed|d0400e0600h0000,0.5,107.8548259082646,1.078548259082646,1.06895717302994,1.0885440814995007,29,paired
selfishness_gap_vs_so,mixed|d0400e0600h0000,0.5,7.848845199315369,-0.12627461589732933,-0.1426350203080074,-0.10987445321268197,29,paired
toll_gap,mixed|d0400e0600h0000,0.17,-60.07283556649568,-0.10739428139616862,-0.141471207762968,-0.0787148359866672,17,paired
toll_gap,mixed|d0400e0600h0000,0.28,-58.0988578966755,-0.10386533338924857,-0.13759613229994322,-0.06884114122429241,15,paired
toll_gap,mixed|d0400e0600h0000,0.5,-28.771198348547305,-0.051435264248990684,-0.07822788921861135,-0.020457417706458893,21,paired
toll_direct,mixed|d0400e0600h0000,0.17,-5.801459450190118,0.10377985004848549,0.08750494054421794,0.12142828801149531,30,paired
toll_direct,mixed|d0400e0600h0000,0.28,-4.95434491764771,0.08862617709499049,0.07142592020120345,0.1056855210425197,29,paired
toll_direct,mixed|d0400e0600h0000,0.5,-2.944977632625624,0.05268145709438947,0.03379578670180948,0.07101770065799504,30,paired
second_best_toll,mixed|d0400e0600h0000,0.17,-5.801459450190118,0.10377985004848549,0.08678128840772417,0.11911286911856367,30,paired
selfishness_gap,mixed|d0500e0000h0500,0.0,108.03554820643728,1.0803554820643728,1.0680978179465372,1.0925785030333413,22,paired
selfishness_gap_vs_so,mixed|d0500e0000h0500,0.0,8.040746199489913,-0.1294627824437908,-0.14922801188459148,-0.11016329835620853,22,paired
selfishness_gap,mixed|d0500e0000h0500,0.17,105.30622997637312,1.0530622997637311,1.0460985100828784,1.0607701180394309,26,paired
selfishness_gap_vs_so,mixed|d0500e0000h0500,0.17,5.322883426518202,-0.08590013107062244,-0.0981495910685952,-0.07386313203184927,26,paired
selfishness_gap,mixed|d0500e0000h0500,0.28,106.27345737030576,1.0627345737030576,1.0540148284706996,1.0726213071719963,24,paired
selfishness_gap_vs_so,mixed|d0500e0000h0500,0.28,6.27049579070381,-0.10113724007797469,-0.1176832398071191,-0.08617496465312709,24,paired
selfishness_gap,mixed|d0500e0000h0500,0.5,109.97348202444415,1.0997348202444415,1.0888082604605673,1.1101516700368936,21,paired
selfishness_gap_vs_so,mixed|d0500e0000h0500,0.5,9.982174695185892,-0.16059627161006923,-0.17615220908288334,-0.14501181674474026,21,paired
toll_gap,mixed|d0500e0000h0500,0.17,-27.46044048689184,-0.036907346939614,-0.051836996066863955,-0.01963254787747046,13,paired
toll_gap,mixed|d0500e0000h0500,0.28,-27.064155386745583,-0.036374732334066094,-0.06313185256328813,-0.01084512126861593,12,paired
toll_gap,mixed|d0500e0000h0500,0.5,14.177388556203603,0.01905467606724267,-0.01989454338904691,0.05862743922197534,10,paired
toll_direct,mixed|d0500e0000h0500,0.17,-2.570933181415472,0.04484957081530097,0.027753980631174454,0.061749822870888954,24,paired
toll_direct,mixed|d0500e0000h0500,0.28,-1.4832135925483005,0.025874454277566017,0.0035345996759486562,0.047457578305303914,24,paired
toll_direct,mixed|d0500e0000h0500,0.5,1.3325536293560891,-0.023246212230256358,-0.045557673264193944,-0.0010274711554153293,19,paired
second_best_toll,mixed|d0500e0000h0500,0.17,-2.570933181415472,0.04484957081530097,0.028335779328958133,0.061840132108823304,24,paired
selfishness_gap,mixed|d0500e0500h0000,0.0,110.65149987704092,1.1065149987704093,1.0973473264383813,1.1161272900233672,23,paired
selfishness_gap_vs_so,mixed|d0500e0500h0000,0.0,10.670696601792182,-0.1718071977908164,-0.18607234486665372,-0.15681704560116466,23,paired
selfishness_gap,mixed|d0500e0500h0000,0.17,104.7218760364813,1.047218760364813,1.0372932814955873,1.0564363054764243,25,paired
selfishness_gap_vs_so,mixed|d0500e0500h0000,0.17,4.7285870111883535,-0.07630943822972588,-0.09013578452938638,-0.06184392747356892,25,paired
selfishness_gap,mixed|d0500e0500h0000,0.28,105.04805834425328,1.0504805834425328,1.0413212145876858,1.0591753501777046,22,paired
selfishness_gap_vs_so,mixed|d0500e0500h0000,0.28,5.053256604937236,-0.08150430898730975,-0.09542834867476328,-0.06659506551711956,22,paired
selfishness_gap,mixed|d0500e0500h0000,0.5,108.72447396402552,1.0872447396402551,1.0784644081907682,1.0958777586732549,27,paired
selfishness_gap_vs_so,mixed|d0500e0500h0000,0.5,8.715292823050376,-0.1402142895822983,-0.15430593169036103,-0.12787003385203438,27,paired
toll_gap,mixed|d0500e0500h0000,0.17,-52.546307076476545,-0.08923196680475307,-0.10842247209671198,-0.07133354878832569,15,paired
toll_gap,mixed|d0500e0500h0000,0.28,-54.19273760748791,-0.09202786708135514,-0.11975336662287432,-0.06675643721439901,14,paired
toll_gap,mixed|d0500e0500h0000,0.5,-20.166847127158448,-0.034246506244255716,-0.05220979217796383,-0.014560515967602907,17,paired
toll_direct,mixed|d0500e0500h0000,0.17,-4.991154104757302,0.08883755420142159,0.07428816570674386,0.10327611636735981,25,paired
toll_direct,mixed|d0500e0500h0000,0.28,-4.532328370163208,0.08067091474078888,0.06391918126012602,0.09911125162018342,24,paired
toll_direct,mixed|d0500e0500h0000,0.5,-1.9465887245392464,0.034647333601521856,0.019355798940649222,0.05053436873579476,28,paired
second_best_toll,mixed|d0500e0500h0000,0.17,-4.991154104757302,0.08883755420142159,0.07504138254667404,0.10321572219765127,25,paired
selfishness_gap,mixed|d0600e0000h0400,0.0,108.0328143581454,1.080328143581454,1.0689033228243001,1.0931304737333736,25,paired
selfishness_gap_vs_so,mixed|d0600e0000h0400,0.0,8.026399795758156,-0.12923179326702844,-0.1481449205471366,-0.111128284426606,25,paired
selfishness_gap,mixed|d0600e0000h0400,0.17,104.71846447242173,1.0471846447242172,1.0382020297357117,1.0551848892406892,29,paired
selfishness_gap_vs_so,mixed|d0600e0000h0400,0.17,4.727069034609594,-0.07628494128387357,-0.09006863693122898,-0.062053543514803765,29,paired
selfishness_gap,mixed|d0600e0000h0400,0.28,106.7578914868464,1.067578914868464,1.0609360814376312,1.0739602624529434,27,paired
selfishness_gap_vs_so,mixed|d0600e0000h0400,0.28,6.760934587104118,-0.10904755976411924,-0.11979794698862138,-0.09767669976293275,27,paired
selfishness_gap,mixed|d0600e0000h0400,0.5,109.56538635644803,1.0956538635644804,1.0853199660907973,1.1059761430682742,32,paired
selfishness_gap_vs_so,mixed|d0600e0000h0400,0.5,9.559034127100862,-0.15378865706950273,-0.16858086074397194,-0.13731843981250286,32,paired
toll_gap,mixed|d0600e0000h0400,0.17,-38.24377016847512,-0.04923645354149351,-0.07193524227722849,-0.028765050414397753,19,paired
toll_gap,mixed|d0600e0000h0400,0.28,-16.623961535677214,-0.021402306995915672,-0.04527422641655207,0.002052497582479957,18,paired
toll_gap,mixed|d0600e0000h0400,0.5,23.439216545358356,0.03017652002928973,0.009561307725222162,0.050840785445793,21,paired
toll_direct,mixed|d0600e0000h0400,0.17,-2.8213351895972214,0.04905816349077694,0.035511510402149726,0.06124731147688316,31,paired
toll_direct,mixed|d0600e0000h0400,0.28,-0.9691041958203127,0.016851054158133566,0.002644498091143058,0.030333894106147147,32,paired
toll_direct,mixed|d0600e0000h0400,0.5,1.3714838945505083,-0.023847744632367378,-0.03820020883394013,-0.010560964361112521,32,paired
second_best_toll,mixed|d0600e0000h0400,0.17,-2.8213351895972214,0.04905816349077694,0.03610774495272246,0.06160878839030988,31,paired
selfishness_gap,mixed|d0600e0200h0200,0.0,109.45397469809276,1.0945397469809277,1.085252419723719,1.1034416940163214,24,paired
selfishness_gap_vs_so,mixed|d0600e0200h0200,0.0,9.453199576626057,-0.15220447080696467,-0.16647406444817794,-0.13813666461150448,24,paired
selfishness_gap,mixed|d0600e0200h0200,0.17,105.61217648455114,1.0561217648455115,1.047512726564494,1.0649144069085739,29,paired
selfishness_gap_vs_so,mixed|d0600e0200h0200,0.17,5.6123291811758556,-0.09057117611719626,-0.10379180530026617,-0.07639839943499202,29,paired
selfishness_gap,mixed|d0600e0200h0200,0.28,105.65716315297982,1.0565716315297982,1.0484385854381346,1.0657484842033789,26,paired
selfishness_gap_vs_so,mixed|d0600e0200h0200,0.28,5.665952966913157,-0.09138652901015507,-0.1059245450534859,-0.07727476503389898,26,paired
selfishness_gap,mixed|d0600e0200h0200,0.5,109.31141544180873,1.0931141544180873,1.0843472233370646,1.1020070031584883,31,paired
selfishness_gap_vs_so,mixed|d0600e0200h0200,0.5,9.283633823858942,-0.1493579329786626,-0.16276777703309822,-0.13642038847151963,31,paired
toll_gap,mixed|d0600e0200h0200,0.17,-39.64071707967108,-0.05816869310368917,-0.0731584016793066,-0.04223066717864861,17,paired
toll_gap,mixed|d0600e0200h0200,0.28,-44.093492695485104,-0.06470268535552726,-0.08927836089009226,-0.03470362259133321,16,paired
toll_gap,mixed|d0600e0200h0200,0.5,4.078359944953777,0.0059845755950276415,-0.014160257308041957,0.026765330392433534,19,paired
toll_direct,mixed|d0600e0200h0200,0.17,-3.3699178395435214,0.05920352333475995,0.04739013097876999,0.07187054754613366,33,paired
toll_direct,mixed|d0600e0200h0200,0.28,-2.798345821429139,0.049162009291048296,0.03611557341349997,0.06383155894003169,32,paired
toll_direct,mixed|d0600e0200h0200,0.5,-0.19943690756502538,0.003503755335601218,-0.0074640493022904595,0.015742402470560163,30,paired
second_best_toll,mixed|d0600e0200h0200,0.17,-3.3699178395435214,0.05920352333475995,0.047337233446928854,0.07236402558805688,33,paired
selfishness_gap,mixed|d0600e0400h0000,0.0,110.42242128972993,1.1042242128972992,1.0953859225544984,1.1133603421108125,25,paired
selfishness_gap_vs_so,mixed|d0600e0400h0000,0.0,10.414517496144986,-0.16768249854049663,-0.1834038769477017,-0.1549763078718248,25,paired
selfishness_gap,mixed|d0600e0400h0000,0.17,104.3096299933025,1.0430962999330249,1.0352417012279977,1.050769110804997,26,paired
selfishness_gap_vs_so,mixed|d0600e0400h0000,0.17,4.319843794004021,-0.06971318332107221,-0.08234452317145291,-0.05667216068992676,26,paired
selfishness_gap,mixed|d0600e0400h0000,0.28,105.44872555283004,1.0544872555283005,1.0449348343739762,1.0637971210421269,22,paired
selfishness_gap_vs_so,mixed|d0600e0400h0000,0.28,5.462488408688244,-0.08810483573431245,-0.10352657466216396,-0.07194566996719926,22,paired
selfishness_gap,mixed|d0600e0400h0000,0.5,108.86897455514833,1.0886897455514832,1.0789315119268412,1.0990836355879239,27,paired
selfishness_gap_vs_so,mixed|d0600e0400h0000,0.5,8.857027947218768,-0.1424945674969507,-0.15779369518508038,-0.1270373145304146,27,paired
toll_gap,mixed|d0600e0400h0000,0.17,-53.75727866355644,-0.09113495331302011,-0.12149046735261758,-0.0650485875556219,16,paired
toll_gap,mixed|d0600e0400h0000,0.28,-51.45167278600364,-0.08722624942709507,-0.11436890825673234,-0.059209253221235214,15,paired
toll_gap,mixed|d0600e0400h0000,0.5,-12.482714026391399,-0.02116200053828581,-0.04100166733534265,-0.0008910863653595483,20,paired
toll_direct,mixed|d0600e0400h0000,0.17,-5.202802551668566,0.09258983503411986,0.07590619885231127,0.11131572684191422,27,paired
toll_direct,mixed|d0600e0400h0000,0.28,-4.015763241312672,0.07146510988197667,0.05998739064355844,0.08364648048612308,28,paired
toll_direct,mixed|d0600e0400h0000,0.5,-1.586598204697827,0.028235333664793798,0.01169819084888681,0.043104366014927516,28,paired
second_best_toll,mixed|d0600e0400h0000,0.17,-5.202802551668566,0.09258983503411986,0.07596788765205363,0.11106228841531728,27,paired
